2e-007 1.02353464022e-4842
2.1e-007 0
2.2e-007 0
2.3e-007 0
2.4e-007 0
2.5e-007 0
2.6e-007 0
2.7e-007 0
2.8e-007 0
2.9e-007 0
3e-007 0
3.1e-007 0
3.2e-007 0
3.3e-007 0
3.4e-007 0
3.5e-007 0
3.6e-007 0
3.7e-007 0
3.8e-007 0
3.9e-007 0
4e-007 0
4.1e-007 0
4.2e-007 0
4.3e-007 0
4.4e-007 0
4.5e-007 0
4.6e-007 0
4.7e-007 0
4.8e-007 0
4.9e-007 0
5e-007 0
5.1e-007 0
5.2e-007 0
5.3e-007 0
5.4e-007 0
5.5e-007 0
5.6e-007 0
5.7e-007 0
5.8e-007 0
5.9e-007 0
6e-007 0
6.1e-007 0
6.2e-007 0
6.3e-007 0
6.4e-007 0
6.5e-007 0
6.6e-007 0
6.7e-007 0
6.8e-007 0
6.9e-007 0
7e-007 0
7.1e-007 0
7.2e-007 0
7.3e-007 0
7.4e-007 0
7.5e-007 0
7.6e-007 0
7.7e-007 0
7.8e-007 0
7.9e-007 0
8e-007 0
